device_timestamp,altitude,acceleration,ax_ms2,ay_ms2,az_ms2,altitude_filtered,acceleration_filtered,velocity_filtered
407.68,-64.35,10.019150962032661,-0.084,-0.443,10.009,0.45480000000000187,0.003404901852045654,0.08579280746099
407.70,-64.36,10.00221625441082,-0.079,-0.445,9.992,0.45440000000000225,0.0031498787026242783,0.10707280746100814
407.72,-64.31,10.010641987405203,-0.093,-0.452,10.0,0.45760000000000217,0.0031578417765926047,0.1229394741276845
407.75,-64.31,10.009987062928703,-0.079,-0.44,10.0,0.45960000000000206,0.0029778357151626976,0.1239037984520082
407.76,-64.29,10.006755867912437,-0.077,-0.435,9.997,0.46720000000000256,0.0036347189911424493,0.1191037984520048
407.92,-64.29,10.013166232516065,-0.079,-0.421,10.004,0.47360000000000296,0.004208370373271961,0.11243713178533968
407.94,-64.27,9.997813861039823,-0.093,-0.433,9.988,0.4788000000000028,0.0031967431841126628,0.10523713178533516
407.96,-64.32,10.009210608234797,-0.084,-0.421,10.0,0.4832000000000028,0.003299229689611707,0.10057046511866806
407.98,-64.36,10.031202669670273,-0.081,-0.445,10.021,0.48800000000000293,0.0026392845007798373,0.10227999532000838
408.01,-64.36,9.99500170085028,-0.103,-0.435,9.985,0.493600000000003,0.0028283075536231195,0.11347999532000036
408.03,-64.37,10.022246704207596,-0.074,-0.447,10.012,0.5000000000000034,0.0035483540409274638,0.11934666198667418
408.05,-64.38,10.02423448448808,-0.084,-0.445,10.014,0.5076000000000033,0.003457600239760623,0.12761332865334343
408.07,-64.35,10.023437983047533,-0.077,-0.428,10.014,0.5152000000000032,0.002904378489147632,0.13859999531999778
408.10,-64.35,10.012295141474807,-0.079,-0.447,10.002,0.5220000000000027,0.003103188342455141,0.13945905572268236
408.12,-64.25,10.018843595944594,-0.089,-0.435,10.009,0.5276000000000027,0.004059305741912809,0.14825905572268688
408.26,-64.28,10.012190469622519,-0.077,-0.445,10.002,0.5288000000000028,0.0036323062435266707,0.14292572238935386
408.28,-64.24,10.002315381950321,-0.1,-0.443,9.992,0.5272000000000031,0.003300406017171014,0.13892572238934983
408.31,-64.24,10.024230095124512,-0.072,-0.447,10.014,0.5248000000000036,0.0032614684277223207,0.11972572238933506
408.33,-64.26,10.009307518504965,-0.069,-0.426,10.0,0.5224000000000041,0.0030128924710989225,0.11678338472699842
408.35,-64.28,10.025430065588209,-0.096,-0.424,10.016,0.521200000000004,0.00405042170576607,0.10718338472701998
408.38,-64.28,10.002127473692784,-0.079,-0.443,9.992,0.5220000000000039,0.003608888695275141,0.10185005139368697
408.40,-64.28,9.99796899375068,-0.086,-0.438,9.988,0.524400000000004,0.0031293774845148194,0.09145005139367665
408.42,-64.21,10.018493200077545,-0.093,-0.426,10.009,0.5280000000000041,0.004085638408637493,0.08678338472701068
408.44,-64.19,10.01100819098656,-0.098,-0.459,10.0,0.5320000000000045,0.004078534150183017,0.07419117693479022
408.47,-64.19,10.012068967001776,-0.089,-0.44,10.002,0.5372000000000042,0.0038041090688141566,0.05419117693481543
408.62,-64.18,10.024121208365349,-0.081,-0.443,10.014,0.5404000000000042,0.003054695517186801,0.036724510268144835
408.63,-64.22,10.026119189397262,-0.081,-0.443,10.016,0.544400000000004,0.0037852840487481386,0.022511176934802753
408.66,-64.28,9.99996699994555,-0.086,-0.438,9.99,0.544400000000004,0.0026288595212920996,0.010671176934793056
408.68,-64.35,10.001689557269811,-0.079,-0.433,9.992,0.5440000000000037,0.0027898868092315608,0.011946852610469818
408.70,-64.35,10.00578242817622,-0.077,-0.412,9.997,0.5416000000000036,0.0027954374855254827,0.021146852610471268
408.73,-64.35,10.00695183360048,-0.074,-0.44,9.997,0.5408000000000033,0.002398468364877502,0.031546852610475865
408.75,-64.3,10.023752091906502,-0.089,-0.433,10.014,0.5412000000000035,0.002122464033431015,0.04368018594381225
408.77,-64.3,9.998172282972524,-0.084,-0.443,9.988,0.5424000000000035,0.002261123388759927,0.0508001859438053
408.79,-64.3,10.019214889401265,-0.081,-0.445,10.009,0.5420000000000033,0.0028893304342486204,0.05059401144716283
408.82,-64.27,10.018908223953346,-0.096,-0.435,10.009,0.5448000000000036,0.003680650417686522,0.05219401144716389
408.97,-64.27,10.022069097746234,-0.074,-0.443,10.012,0.5456000000000034,0.00322989603239499,0.04832734478049004
408.99,-64.25,10.017373857453858,-0.089,-0.447,10.007,0.5432000000000033,0.0032175014845189764,0.038460678113819625
409.01,-64.27,10.004702644256849,-0.081,-0.433,9.995,0.5408000000000033,0.003794692437916112,0.025474011447165386
409.03,-64.25,10.03055985476384,-0.077,-0.431,10.021,0.5388000000000034,0.00323253740093719,0.023814951044479747
409.06,-64.25,9.989932982758193,-0.069,-0.44,9.98,0.5384000000000032,0.0024857268520592866,0.013414951044477366
409.08,-64.29,10.016216151821006,-0.069,-0.424,10.007,0.539200000000003,0.003056835031029266,0.009414951044477404
409.10,-64.3,10.00245414885767,-0.096,-0.447,9.992,0.5428000000000026,0.003480664882869462,0.010214951044478709
409.12,-64.26,10.014305867108312,-0.091,-0.445,10.004,0.5460000000000025,0.004149109836057008,0.016614951044481033
409.15,-64.25,10.002407410218803,-0.091,-0.447,9.992,0.5504000000000024,0.004281755629275708,0.01789495104447986
409.17,-64.25,10.028896549471431,-0.081,-0.438,10.019,0.5536000000000024,0.0034027256422321985,0.01629495104447747
409.32,-64.29,10.017832649830002,-0.079,-0.459,10.007,0.5576000000000022,0.004155037676836955,0.013628284377810456
409.34,-64.21,10.017751993336628,-0.091,-0.455,10.007,0.5608000000000021,0.0035727627065761424,0.010428284377808343
409.37,-64.19,10.007224340445257,-0.091,-0.443,9.997,0.562800000000002,0.003292967892454257,0.000428284377807417
409.38,-64.25,10.01069832728966,-0.084,-0.455,10.0,0.5612000000000017,0.0029886437419109056,-0.008579507829992812
409.41,-64.25,10.026498740836704,-0.089,-0.45,10.016,0.558400000000002,0.0035494582496392725,-0.00777950782998036
409.43,-64.23,10.010067332440876,-0.098,-0.438,10.0,0.5580000000000018,0.004138858834200576,-0.006312841163308697
409.45,-64.23,10.007448925675314,-0.096,-0.447,9.997,0.5568000000000017,0.003611910088189063,-0.006179507829978408
409.47,-64.26,10.014244704419799,-0.084,-0.445,10.004,0.5544000000000017,0.005157683451784934,-0.007939507829974537
409.50,-64.26,10.012285303565816,-0.098,-0.443,10.002,0.5544000000000017,0.005192313795617735,-0.010058988349456097
409.52,-64.27,10.022493552005908,-0.077,-0.452,10.012,0.5556000000000018,0.005386670879151368,-0.019258988349457544
409.67,-64.24,10.010267978430948,-0.096,-0.443,10.0,0.5556000000000018,0.005050546509717861,-0.027658988349462996
409.69,-64.22,10.001776342230414,-0.079,-0.435,9.992,0.5552000000000015,0.006007353816670715,-0.03819232168279943
409.72,-64.2,10.016980083837643,-0.079,-0.44,10.007,0.5548000000000013,0.005308089236333018,-0.04131232168279252
409.74,-64.22,10.004658015144745,-0.086,-0.431,9.995,0.5528000000000014,0.0057728823462620225,-0.0447861471861503
409.76,-64.22,10.011913353600299,-0.081,-0.438,10.002,0.549600000000001,0.0051618943388341875,-0.0518528138528228
409.78,-64.31,10.01446099398265,-0.098,-0.447,10.004,0.5452000000000009,0.0060173515685679035,-0.05038614718616497
409.80,-64.32,10.031394220147067,-0.077,-0.45,10.021,0.543200000000001,0.005790403983014443,-0.04118614718616148
409.82,-64.28,10.019437658870881,-0.105,-0.445,10.009,0.5412000000000012,0.005465287375076997,-0.03171948051949212
409.85,-64.28,10.017386136113553,-0.074,-0.45,10.007,0.5392000000000013,0.006030347394339017,-0.031243804843815327
409.87,-64.31,10.02857731684809,-0.079,-0.431,10.019,0.5380000000000013,0.00642205581928188,-0.0328438048438232
410.02,-64.29,10.017081910416826,-0.091,-0.44,10.007,0.5360000000000014,0.0070082014138851175,-0.03017713817715619
410.04,-64.27,10.00731307594601,-0.091,-0.445,9.997,0.5344000000000017,0.006719829739462782,-0.03257713817715744
410.07,-64.26,10.005902757872475,-0.096,-0.457,9.995,0.5332000000000017,0.006310636861077157,-0.038977138177159774
410.09,-64.26,10.026327592892624,-0.067,-0.45,10.016,0.5316000000000014,0.0070830978298850765,-0.04297713817715182
410.11,-64.26,10.011414934962989,-0.093,-0.424,10.002,0.5328000000000014,0.007500094399349777,-0.04617713817715394
410.13,-64.34,10.029452477578227,-0.084,-0.45,10.019,0.5316000000000014,0.008063604624545704,-0.048843804843820025
410.15,-64.29,10.002477293150932,-0.072,-0.452,9.992,0.5312000000000012,0.007572555944757084,-0.041003804843812997
410.18,-64.3,10.0286107711886,-0.072,-0.433,10.019,0.5336000000000013,0.007790884258451172,-0.03487047151048013
410.20,-64.3,10.005024637650823,-0.093,-0.438,9.995,0.5372000000000015,0.0076152836499183965,-0.026278263718264173
410.22,-64.3,10.018370825638268,-0.067,-0.428,10.009,0.539600000000001,0.007236992385491021,-0.019078263718269785
410.37,-64.28,10.024193832922426,-0.079,-0.445,10.014,0.5384000000000009,0.006694940732010224,-0.01307826371827086
410.39,-64.26,10.017241636298886,-0.084,-0.445,10.007,0.536400000000001,0.007250917714853458,-0.00907826371826704
410.41,-64.31,10.02889834428488,-0.096,-0.435,10.019,0.5356000000000012,0.006491307217704971,-0.006678263718271499
410.43,-64.3,10.005076011705258,-0.089,-0.44,9.995,0.5344000000000017,0.006934131672067281,-0.0013587831988001351
410.45,-64.3,10.012263730046268,-0.086,-0.445,10.002,0.5320000000000016,0.006618543969253423,0.005841216801205621
410.48,-64.28,10.029579502651146,-0.098,-0.45,10.019,0.5300000000000017,0.0072866995333794905,0.018507883467871526
410.50,-64.19,10.012201256467032,-0.089,-0.443,10.002,0.5280000000000018,0.007009185892718861,0.03322788346788596
410.52,-64.23,10.031067839467541,-0.091,-0.44,10.021,0.5260000000000019,0.00711068115991985,0.03362788346788139
410.54,-64.23,9.99238179815003,-0.077,-0.426,9.983,0.528400000000002,0.006030819993425567,0.037170740610740716
410.56,-64.16,10.017371561442651,-0.072,-0.45,10.007,0.5288000000000023,0.0077121060859174405,0.037837407277407656
410.72,-64.22,10.010070978769331,-0.089,-0.44,10.0,0.5280000000000024,0.007348636862051379,0.028370740610749706
410.74,-64.26,10.021936938536383,-0.074,-0.44,10.012,0.5296000000000021,0.007167726852236527,0.021570740610748585
410.76,-64.31,10.005886367533861,-0.084,-0.459,9.995,0.5312000000000018,0.006542832718505877,0.015437407277412241
410.78,-64.33,10.031285560684633,-0.1,-0.443,10.021,0.531600000000002,0.006765378387015488,0.018961731601730664
410.81,-64.33,10.009587054419377,-0.093,-0.428,10.0,0.531600000000002,0.006143199242058017,0.03016173160174095
410.83,-64.32,10.028152521775883,-0.079,-0.421,10.019,0.534000000000002,0.005862765345624084,0.037495064935073937
410.85,-64.33,9.999423383375664,-0.072,-0.428,9.99,0.5360000000000019,0.005750684535339588,0.04757506493508151
410.87,-64.31,10.022606646975627,-0.1,-0.45,10.012,0.5424000000000018,0.00531229393283958,0.052375064935080505
410.89,-64.31,10.019389751876108,-0.091,-0.447,10.009,0.5496000000000021,0.004621558699353159,0.056167272727280365
410.92,-64.31,10.013952316643014,-0.1,-0.435,10.004,0.5508000000000021,0.004136750427533826,0.06576727272728959
411.07,-64.28,10.00245594841587,-0.081,-0.45,9.992,0.5552000000000021,0.0028811366408130114,0.07376727272728952
411.09,-64.28,10.044509445463229,-0.072,-0.431,10.035,0.5552000000000021,0.003575982474978332,0.07312727272728936
411.11,-64.32,10.019524040591948,-0.091,-0.45,10.009,0.5524000000000018,0.0023833803362847306,0.07099393939395739
411.13,-64.26,10.000501887405452,-0.117,-0.443,9.99,0.5520000000000016,0.002666459081311743,0.07360173160174378
411.16,-64.26,10.002748472295002,-0.103,-0.452,9.992,0.5512000000000018,0.0022671836932320845,0.06840173160174137
411.18,-64.27,10.029757474635167,-0.093,-0.455,10.019,0.552800000000002,0.0027931582736886187,0.06253506493507316
411.20,-64.26,10.001687157674949,-0.089,-0.431,9.992,0.5564000000000021,0.0016327834842128652,0.06173506493507208
411.22,-64.25,10.021887496874031,-0.079,-0.438,10.012,0.5600000000000023,0.0009914642074751612,0.05853506493506935
411.25,-64.25,10.002273991448146,-0.086,-0.445,9.992,0.5648000000000019,0.00045727139250622883,0.05287600453239394
411.27,-64.14,10.001303964983768,-0.079,-0.424,9.992,0.5652000000000021,0.0012324569501831206,0.0400760045324076
411.42,-64.1,10.012311121813985,-0.081,-0.447,10.002,0.5644000000000022,0.0009814196866279445,0.014742671199075614
411.44,-64.16,10.000081049671548,-0.089,-0.44,9.99,0.5672000000000026,7.21630252542127e-06,-0.014377328800951439
411.46,-64.12,9.99967749479952,-0.065,-0.435,9.99,0.5700000000000028,0.0006755853763068131,-0.02744399546761277
411.48,-64.23,10.009752944004163,-0.077,-0.435,10.0,0.5716000000000031,0.0009766781084432808,-0.044586852610483646
411.51,-64.23,9.987556507975311,-0.105,-0.424,9.978,0.5708000000000033,-0.00025247552022023,-0.05178685261046871
411.53,-64.23,10.017147947395006,-0.098,-0.44,10.007,0.5720000000000027,-0.00025961364740282987,-0.05378685261046767
411.55,-64.28,10.011955053834392,-0.086,-0.438,10.002,0.5708000000000026,0.00048472245002344037,-0.05810685261047121
411.57,-64.27,10.019035732045275,-0.086,-0.44,10.009,0.569200000000003,0.0013699715592765927,-0.053573519277134815
411.60,-64.24,10.00227619094774,-0.096,-0.443,9.992,0.569200000000003,0.0006488074644379793,-0.05656572706933678
411.62,-64.24,9.993554072500935,-0.105,-0.447,9.983,0.5672000000000031,0.0012540953760035477,-0.06536572706934127
411.77,-64.2,10.01479770140166,-0.074,-0.459,10.004,0.5640000000000032,0.001304028967166957,-0.07269906040267536
411.79,-64.32,10.018803022317586,-0.067,-0.438,10.009,0.5596000000000032,0.002659097562106041,-0.0891790604026896
411.81,-64.33,10.016330715386747,-0.084,-0.424,10.007,0.5508000000000033,0.003260846468971934,-0.08197906040268946
411.83,-64.24,9.995034667273545,-0.093,-0.438,9.985,0.5420000000000033,0.0034670015440539715,-0.07937126819489512
411.86,-64.24,10.030661543487549,-0.079,-0.433,10.021,0.5356000000000034,0.004881449252103209,-0.08897126819490091
411.88,-64.24,10.009983266719281,-0.089,-0.438,10.0,0.5276000000000038,0.005379043799369257,-0.10003793486155539
411.90,-64.3,10.013780604746641,-0.081,-0.435,10.004,0.5240000000000044,0.005634417215629171,-0.1092379348615587
411.92,-64.29,10.019345587412383,-0.086,-0.447,10.009,0.5200000000000046,0.0068986006016754685,-0.11270460152823046
411.95,-64.29,10.019110289841109,-0.079,-0.443,10.009,0.5168000000000046,0.006821189854687475,-0.11586135828498151
411.97,-64.3,10.02487970002633,-0.081,-0.414,10.016,0.5184000000000049,0.0064610222861078625,-0.11946135828497
412.12,-64.27,10.011728372264201,-0.074,-0.435,10.002,0.5192000000000047,0.005933418661249519,-0.12092802495163488
412.14,-64.31,10.016819355464088,-0.086,-0.435,10.007,0.5184000000000043,0.00679779198681814,-0.12892802495164282
412.17,-64.33,10.023135836653116,-0.1,-0.416,10.014,0.5176000000000038,0.007548073959340158,-0.13172802495164013
412.19,-64.36,10.036150706321623,-0.086,-0.443,10.026,0.5132000000000039,0.008315992492831653,-0.13326896454895784
412.21,-64.36,10.016347687655415,-0.086,-0.424,10.007,0.5180000000000036,0.008684976504868942,-0.12366896454897609
412.23,-64.32,10.017464998691036,-0.084,-0.45,10.007,0.5192000000000035,0.007829946984892686,-0.1056689645489771
412.25,-64.32,10.03544224237278,-0.079,-0.428,10.026,0.5168000000000035,0.008139284969008785,-0.08742896454896107
412.27,-64.32,10.012117358481172,-0.079,-0.443,10.002,0.5136000000000035,0.00644957297851299,-0.08076229788229958
412.30,-64.32,10.01613727941066,-0.086,-0.419,10.007,0.5100000000000035,0.0065284444631173956,-0.06600905112903921
412.32,-64.33,10.019161092626469,-0.108,-0.438,10.009,0.5076000000000033,0.005889774714844691,-0.06680905112903945
412.46,-64.31,10.015212678720307,-0.105,-0.462,10.004,0.5048000000000036,0.00551193321617113,-0.06614238446237336
412.49,-64.24,10.002950864619901,-0.091,-0.459,9.992,0.5020000000000039,0.004178038233363637,-0.07222238446237901
412.51,-64.25,10.005845641423816,-0.079,-0.459,9.995,0.4992000000000036,0.00406315556047197,-0.08475571779571543
412.53,-64.26,10.023885524086955,-0.079,-0.438,10.014,0.49520000000000325,0.0038706650047939206,-0.0926435100035149
412.55,-64.26,10.012311121813985,-0.081,-0.447,10.002,0.4916000000000031,0.004447750100847472,-0.09904351000350137
412.57,-64.31,10.033995664738947,-0.093,-0.438,10.024,0.49040000000000306,0.002767047595570915,-0.10437684333683336
412.59,-64.2,10.028027622618518,-0.089,-0.416,10.019,0.49080000000000323,0.0023442266512108036,-0.09557684333682542
412.62,-64.3,9.99495497738734,-0.084,-0.438,9.985,0.4928000000000031,0.001971224510213929,-0.11024351000349068
412.64,-64.3,10.002768116876448,-0.091,-0.455,9.992,0.49320000000000275,0.0019409841818466588,-0.11275973276378337
412.66,-64.32,9.988418743725154,-0.1,-0.445,9.978,0.4912000000000023,-0.0006333156969613896,-0.11035973276378445
412.82,-64.33,10.011955053834392,-0.086,-0.438,10.002,0.48640000000000216,-0.000602180636170715,-0.10395973276379687
412.84,-64.36,9.997813861039823,-0.093,-0.433,9.988,0.48240000000000177,-0.0009604669209093686,-0.09995973276379709
412.86,-64.36,10.009899549945544,-0.067,-0.44,10.0,0.47880000000000167,-0.0016106695159626837,-0.09515973276379236
412.88,-64.36,9.985762915270922,-0.086,-0.433,9.976,0.4732000000000016,-0.0007355102473227504,-0.09440297600703552
412.90,-64.37,10.022007633204039,-0.093,-0.438,10.012,0.4676000000000016,0.0016092295955293422,-0.08880297600704697
412.93,-64.37,10.00691610837225,-0.069,-0.44,9.997,0.46280000000000143,0.004005123656334177,-0.08173630934038444
412.95,-64.4,10.031246482865427,-0.096,-0.443,10.021,0.45880000000000165,0.0018895422274741946,-0.06573630934037655
412.97,-64.36,9.981118274021203,-0.091,-0.44,9.971,0.45480000000000187,0.0011220788109153545,-0.05205630934036923
412.99,-64.35,10.02558018271262,-0.079,-0.431,10.016,0.45480000000000187,-0.0007149444244409864,-0.04901201403835352
413.02,-64.31,10.007022634130493,-0.093,-0.438,9.997,0.4508000000000021,-0.0008234629930419146,-0.04741201403835008
413.43,-64.31,10.016708990481854,-0.093,-0.431,10.007,0.44960000000000205,-0.0006358283393888797,-0.052745347371683085
413.45,-64.37,9.971084745402578,-0.069,-0.443,9.961,0.44880000000000225,-0.0003645753980710254,-0.055785347371678604
413.47,-64.44,10.012895735000939,-0.086,-0.459,10.002,0.44880000000000225,0.0002989247279072771,-0.045785347371674036
413.49,-64.42,10.007180122292194,-0.086,-0.443,9.997,0.44760000000000216,-0.0009535447879040503,-0.03093859412490819
413.52,-64.42,10.002906027750136,-0.096,-0.457,9.992,0.44760000000000216,-0.0014362635887426479,-0.010938594124911499
413.54,-64.45,10.037091660436305,-0.072,-0.421,10.028,0.44760000000000216,-0.0009596673275869704,0.007061405875088428
413.56,-64.38,10.061569360691204,-0.057,-0.435,10.052,0.44760000000000216,0.000135614481603028,0.03170140587508085
413.58,-64.37,10.065742992943937,-0.074,-0.459,10.055,0.44880000000000225,-0.0002583684833597033,0.05143473920842292
413.61,-64.36,9.970995988365456,-0.086,-0.438,9.961,0.4536000000000024,0.0013801006074586298,0.059738115831806875
413.63,-64.36,9.993124536400014,-0.093,-0.44,9.983,0.4584000000000026,0.0014975882457295597,0.07013811583179323
413.78,-64.31,9.988070083855039,-0.096,-0.438,9.978,0.4608000000000027,0.003607892135573181,0.07880478249845935
413.80,-64.3,10.025314658403495,-0.093,-0.467,10.014,0.46200000000000274,0.0025315012914578004,0.07480478249846718
413.82,-64.33,9.999645843728667,-0.084,-0.431,9.99,0.4608000000000027,0.0013861197774733824,0.07813811583180022
413.85,-64.32,10.009549440409394,-0.098,-0.426,10.0,0.4596000000000026,-0.0007306763020248753,0.0795343385920917
413.87,-64.32,10.005006246874611,-0.091,-0.438,9.995,0.4632000000000028,-0.001285091628499444,0.08193433859209273
413.89,-64.36,9.980643315939108,-0.096,-0.428,9.971,0.47000000000000286,-8.666835631728986e-05,0.08326767192542578
413.91,-64.36,9.985745891018858,-0.084,-0.433,9.976,0.4760000000000031,0.0001990963842455784,0.09166767192541334
413.93,-64.36,10.021814456474436,-0.086,-0.435,10.012,0.48320000000000335,0.0014535507665742386,0.09433433859208035
413.96,-64.36,10.013144960500671,-0.1,-0.416,10.004,0.49160000000000365,0.0010462042684112305,0.09485046762433848
413.98,-64.34,10.01215805907997,-0.084,-0.443,10.002,0.49680000000000346,-4.03037956164809e-05,0.0988504676243419
414.13,-64.25,10.047877835642709,-0.081,-0.438,10.038,0.4992000000000036,-0.0014273338603411644,0.09978380095767937
414.15,-64.28,10.0341836738222,-0.079,-0.445,10.024,0.5004000000000036,0.0004256725606428802,0.0885838009576851
414.18,-64.3,10.033875871267293,-0.067,-0.44,10.024,0.5016000000000037,0.000780493144185428,0.08223713429101076
414.20,-64.32,9.998670411609735,-0.079,-0.455,9.988,0.49960000000000376,0.0018987640696937547,0.08479283898899964
414.22,-64.34,9.978388096280883,-0.086,-0.447,9.968,0.4976000000000039,0.001764559290853711,0.08719283898900079
414.25,-64.34,9.963789088494398,-0.096,-0.431,9.954,0.49840000000000373,0.00253372101899366,0.0951928389890008
414.26,-64.28,9.957224362240714,-0.108,-0.438,9.947,0.49880000000000335,0.0036783064093510376,0.10335283898898874
414.29,-64.27,10.042856316805493,-0.093,-0.435,10.033,0.4996000000000032,0.004953889929105273,0.09575283898898743
414.31,-64.27,10.014324240806266,-0.093,-0.445,10.004,0.5028000000000031,0.007555085209519134,0.08173725457339039
414.33,-64.24,10.034267387308352,-0.089,-0.445,10.024,0.5044000000000034,0.009574545993605951,0.0665372545733758
414.49,-64.24,10.02690799798223,-0.072,-0.462,10.016,0.5064000000000033,0.009251929661976561,0.05053725457337567
414.51,-64.25,10.03440665909051,-0.079,-0.45,10.024,0.5084000000000032,0.010106631017412084,0.03229725457340267
414.53,-64.31,10.03106724132582,-0.062,-0.445,10.021,0.5104000000000031,0.00887501232093271,0.02189725457339358
414.55,-64.33,10.017321148890057,-0.093,-0.445,10.007,0.5088000000000028,0.00620788999849843,0.025113877950020513
414.58,-64.33,10.001995050988578,-0.079,-0.44,9.992,0.5096000000000026,0.0059870818565541835,0.029913877950025126
414.60,-64.36,10.016026856992747,-0.072,-0.419,10.007,0.5112000000000023,0.004708337730519148,0.03724721128335812
414.62,-64.35,10.021959538932494,-0.077,-0.44,10.012,0.5136000000000018,0.0048362822796183735,0.054847211283324045
414.64,-64.31,10.018874886932165,-0.077,-0.438,10.009,0.517200000000002,0.007162467685941039,0.06551387794999025
414.67,-64.31,10.038164075168329,-0.077,-0.445,10.028,0.5208000000000022,0.008048470731983386,0.06464678117579588
414.69,-64.3,10.036895834868467,-0.089,-0.459,10.026,0.5200000000000022,0.008778348929793652,0.06384678117579591
414.84,-64.28,10.045673197949455,-0.074,-0.457,10.035,0.518400000000002,0.005330602004667852,0.06184678117579592
414.86,-64.32,10.036232410621029,-0.074,-0.447,10.026,0.5168000000000018,0.0041925712548339785,0.051446781175816386
414.88,-64.31,10.013749048183701,-0.077,-0.435,10.004,0.5144000000000016,0.003220157477094645,0.04611344784248237
414.90,-64.31,10.03451249438656,-0.081,-0.452,10.024,0.5120000000000016,0.0026018093850623102,0.043037318810222554
414.93,-64.29,9.981367591667986,-0.103,-0.443,9.971,0.5120000000000016,0.003050505909513319,0.035837318810216796
414.95,-64.29,9.981199777581852,-0.108,-0.438,9.971,0.5144000000000016,0.0015065067722239433,0.029170652143550743
414.97,-64.26,10.028663470273594,-0.079,-0.433,10.019,0.5180000000000018,0.0006143831771496622,0.02677065214355653
415.00,-64.26,10.001907268116417,-0.079,-0.438,9.992,0.5236000000000018,0.0012907503976692424,0.020103985476890483
415.02,-64.26,10.001869025337216,-0.074,-0.438,9.992,0.5304000000000019,0.0015178419780087183,0.015871727412371892
415.04,-64.25,10.03654273143895,-0.067,-0.455,10.026,0.5348000000000019,0.00113940598874521,0.0014717274123878887
415.19,-64.25,9.985939164645457,-0.081,-0.438,9.976,0.5364000000000021,0.0013685937406727787,-0.009861605920945248
415.21,-64.3,9.97547131718597,-0.086,-0.426,9.966,0.5364000000000021,-7.05608163566751e-05,-0.022021605920943203
415.24,-64.31,9.956662643677348,-0.081,-0.431,9.947,0.5360000000000019,1.2251070014244192e-05,-0.02175493925427506
415.26,-64.31,9.985873472060419,-0.098,-0.433,9.976,0.534000000000002,-0.0020185307935028617,-0.01813935483868712
415.28,-64.3,10.009957042864869,-0.086,-0.438,10.0,0.5324000000000018,-0.0025408253838455153,-0.01160602150535087
415.31,-64.3,10.011449295681421,-0.077,-0.428,10.002,0.5308000000000022,-0.002181720314698694,-0.004406021505348387
415.33,-64.25,10.045624072201786,-0.067,-0.457,10.035,0.5292000000000024,-0.003279406069873687,0.005727311827975388
415.35,-64.25,9.992467262893586,-0.077,-0.428,9.983,0.5272000000000026,-0.0010192402734560345,0.007327311827972119
415.37,-64.24,9.9950180590132,-0.081,-0.44,9.985,0.5244000000000029,7.808350878235615e-07,0.0029467712874278883
415.40,-64.19,10.018904231501567,-0.069,-0.44,10.009,0.5212000000000029,-0.0006004636582220258,-0.01145322871256538
415.55,-64.19,10.021704146501234,-0.093,-0.431,10.012,0.5172000000000031,-0.0005851608695932953,-0.02945322871256438
415.57,-64.24,10.012498639200906,-0.11,-0.445,10.002,0.5124000000000035,-0.000584822932897282,-0.05345322871254735
415.60,-64.27,10.024604580730355,-0.074,-0.455,10.014,0.5092000000000035,-0.0025070032324308756,-0.06526656204588509
415.62,-64.31,10.002185211242592,-0.086,-0.443,9.992,0.5060000000000037,-0.001404422517132815,-0.07101279860502466
415.64,-64.31,10.03896613202774,-0.069,-0.464,10.028,0.5052000000000038,0.0007231678807435315,-0.07101279860502466
415.66,-64.33,9.994903651361527,-0.093,-0.435,9.985,0.506800000000004,0.0035078927763195367,-0.06554613193835322
415.68,-64.36,10.023175045862462,-0.091,-0.419,10.014,0.5088000000000039,0.004618543808459137,-0.056212798605028064
415.70,-64.35,10.022726674912372,-0.065,-0.459,10.012,0.5104000000000036,0.005120379330065745,-0.048426131938356605
415.73,-64.35,10.007070350507185,-0.098,-0.438,9.997,0.5136000000000035,0.00490583343257974,-0.0453292191866771
415.75,-64.34,10.037871736578428,-0.079,-0.438,10.028,0.5144000000000034,0.0030908664196113733,-0.04292921918667357
415.89,-64.36,10.006700305295448,-0.091,-0.431,9.997,0.5124000000000035,0.0036689081779285714,-0.0409292191866735
415.92,-64.34,10.013632357940848,-0.084,-0.431,10.004,0.5088000000000034,0.004638448187252564,-0.02812921918667829
415.94,-64.36,10.002289837832135,-0.077,-0.447,9.992,0.5036000000000036,0.004192788407018568,-0.019462552520012166
415.96,-64.38,10.001877473754616,-0.1,-0.433,9.992,0.49840000000000373,0.003836792649202181,-0.016510294455494023
415.98,-64.33,9.98848822395061,-0.098,-0.447,9.978,0.4956000000000034,0.003940138131052322,-0.0021102944555225515
416.01,-64.33,10.013503682527908,-0.084,-0.428,10.004,0.4924000000000035,0.003445459383541163,0.0038897055444774855
416.03,-64.32,10.02866107713288,-0.089,-0.431,10.019,0.4924000000000035,0.004123113283339208,0.013489705544485382
416.05,-64.27,10.026280766066748,-0.079,-0.447,10.016,0.49480000000000357,0.0018316968102048037,0.018156372211151545
416.07,-64.26,10.013639747863909,-0.074,-0.433,10.004,0.49800000000000355,0.0029328822509783236,0.014337017372438293
416.10,-64.26,10.022502930905034,-0.089,-0.45,10.012,0.5012000000000034,0.0027807518842404024,0.0014036840391246565
416.25,-64.22,10.006085648244271,-0.091,-0.462,9.995,0.5032000000000033,0.0017744350658357177,-0.013129649294210814
